"GEO_ID","NAME","B01003_001E","B01003_001EA","B01003_001M","B01003_001MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"8600000US38002","ZCTA5 38002","40430","null","1693","null",
"8600000US38004","ZCTA5 38004","10863","null","361","null",
"8600000US38006","ZCTA5 38006","5411","null","457","null",
"8600000US38007","ZCTA5 38007","63","null","45","null",
"8600000US38008","ZCTA5 38008","8797","null","513","null",
"8600000US38011","ZCTA5 38011","9536","null","598","null",
"8600000US38012","ZCTA5 38012","13533","null","414","null",
"8600000US38015","ZCTA5 38015","2385","null","278","null",
"8600000US38016","ZCTA5 38016","48325","null","1749","null",
"8600000US38017","ZCTA5 38017","55073","null","1052","null",
"8600000US38018","ZCTA5 38018","36289","null","1266","null",
"8600000US38019","ZCTA5 38019","16298","null","626","null",
"8600000US38021","ZCTA5 38021","15","null","18","null",
"8600000US38023","ZCTA5 38023","6466","null","826","null",
"8600000US38024","ZCTA5 38024","27405","null","722","null",
"8600000US38028","ZCTA5 38028","6655","null","793","null",
"8600000US38029","ZCTA5 38029","23","null","37","null",
"8600000US38030","ZCTA5 38030","481","null","298","null",
"8600000US38034","ZCTA5 38034","2659","null","297","null",
"8600000US38036","ZCTA5 38036","528","null","143","null",
"8600000US38037","ZCTA5 38037","1379","null","282","null",
"8600000US38039","ZCTA5 38039","1723","null","336","null",
"8600000US38040","ZCTA5 38040","4769","null","357","null",
"8600000US38041","ZCTA5 38041","4853","null","377","null",
"8600000US38042","ZCTA5 38042","641","null","200","null",
"8600000US38044","ZCTA5 38044","705","null","193","null",
"8600000US38046","ZCTA5 38046","45","null","28","null",
"8600000US38047","ZCTA5 38047","54","null","50","null",
"8600000US38049","ZCTA5 38049","4181","null","368","null",
"8600000US38050","ZCTA5 38050","595","null","156","null",
"8600000US38052","ZCTA5 38052","4228","null","343","null",
"8600000US38053","ZCTA5 38053","26282","null","1004","null",
"8600000US38054","ZCTA5 38054","224","null","115","null",
"8600000US38057","ZCTA5 38057","3524","null","337","null",
"8600000US38058","ZCTA5 38058","10007","null","721","null",
"8600000US38059","ZCTA5 38059","7780","null","603","null",
"8600000US38060","ZCTA5 38060","10197","null","577","null",
"8600000US38061","ZCTA5 38061","621","null","217","null",
"8600000US38063","ZCTA5 38063","16277","null","410","null",
"8600000US38066","ZCTA5 38066","2718","null","252","null",
"8600000US38067","ZCTA5 38067","1134","null","197","null",
"8600000US38068","ZCTA5 38068","10985","null","728","null",
"8600000US38069","ZCTA5 38069","2066","null","325","null",
"8600000US38070","ZCTA5 38070","128","null","77","null",
"8600000US38075","ZCTA5 38075","6755","null","337","null",
"8600000US38076","ZCTA5 38076","1126","null","300","null",
"8600000US38077","ZCTA5 38077","42","null","46","null",
"8600000US38079","ZCTA5 38079","5229","null","131","null",
"8600000US38080","ZCTA5 38080","2540","null","246","null",
"8600000US38103","ZCTA5 38103","14684","null","790","null",
"8600000US38104","ZCTA5 38104","23456","null","852","null",
"8600000US38105","ZCTA5 38105","5915","null","418","null",
"8600000US38106","ZCTA5 38106","23791","null","1304","null",
"8600000US38107","ZCTA5 38107","15784","null","1017","null",
"8600000US38108","ZCTA5 38108","17626","null","1456","null",
"8600000US38109","ZCTA5 38109","44911","null","1821","null",
"8600000US38111","ZCTA5 38111","42846","null","1910","null",
"8600000US38112","ZCTA5 38112","16512","null","991","null",
"8600000US38114","ZCTA5 38114","25474","null","1942","null",
"8600000US38115","ZCTA5 38115","39644","null","1553","null",
"8600000US38116","ZCTA5 38116","40777","null","1602","null",
"8600000US38117","ZCTA5 38117","26296","null","986","null",
"8600000US38118","ZCTA5 38118","39168","null","1799","null",
"8600000US38119","ZCTA5 38119","24582","null","1413","null",
"8600000US38120","ZCTA5 38120","14956","null","883","null",
"8600000US38122","ZCTA5 38122","24419","null","1367","null",
"8600000US38125","ZCTA5 38125","38131","null","1731","null",
"8600000US38126","ZCTA5 38126","6329","null","567","null",
"8600000US38127","ZCTA5 38127","43086","null","2216","null",
"8600000US38128","ZCTA5 38128","45023","null","2352","null",
"8600000US38131","ZCTA5 38131","0","null","12","null",
"8600000US38132","ZCTA5 38132","0","null","12","null",
"8600000US38133","ZCTA5 38133","22266","null","1225","null",
"8600000US38134","ZCTA5 38134","45612","null","1777","null",
"8600000US38135","ZCTA5 38135","29373","null","1378","null",
"8600000US38138","ZCTA5 38138","25228","null","907","null",
"8600000US38139","ZCTA5 38139","15610","null","516","null",
"8600000US38141","ZCTA5 38141","22861","null","1316","null",
"8600000US38152","ZCTA5 38152","885","null","248","null",
"8600000US38201","ZCTA5 38201","10947","null","590","null",
"8600000US38220","ZCTA5 38220","1656","null","312","null",
"8600000US38221","ZCTA5 38221","3325","null","302","null",
"8600000US38222","ZCTA5 38222","2589","null","536","null",
"8600000US38224","ZCTA5 38224","858","null","280","null",
"8600000US38225","ZCTA5 38225","5606","null","418","null",
"8600000US38226","ZCTA5 38226","256","null","97","null",
"8600000US38229","ZCTA5 38229","2977","null","391","null",
"8600000US38230","ZCTA5 38230","3663","null","290","null",
"8600000US38231","ZCTA5 38231","1646","null","209","null",
"8600000US38232","ZCTA5 38232","1849","null","305","null",
"8600000US38233","ZCTA5 38233","2560","null","258","null",
"8600000US38235","ZCTA5 38235","408","null","125","null",
"8600000US38236","ZCTA5 38236","463","null","157","null",
"8600000US38237","ZCTA5 38237","15648","null","458","null",
"8600000US38240","ZCTA5 38240","2472","null","347","null",
"8600000US38241","ZCTA5 38241","1006","null","253","null",
"8600000US38242","ZCTA5 38242","20296","null","452","null",
"8600000US38251","ZCTA5 38251","2828","null","331","null",
"8600000US38253","ZCTA5 38253","1131","null","172","null",
"8600000US38254","ZCTA5 38254","78","null","68","null",
"8600000US38255","ZCTA5 38255","2324","null","188","null",
"8600000US38256","ZCTA5 38256","3131","null","380","null",
"8600000US38257","ZCTA5 38257","4506","null","377","null",
"8600000US38258","ZCTA5 38258","1441","null","321","null",
"8600000US38259","ZCTA5 38259","609","null","157","null",
"8600000US38260","ZCTA5 38260","3713","null","379","null",
"8600000US38261","ZCTA5 38261","15475","null","413","null",
"8600000US38301","ZCTA5 38301","33554","null","1066","null",
"8600000US38305","ZCTA5 38305","52194","null","1239","null",
"8600000US38310","ZCTA5 38310","6291","null","544","null",
"8600000US38311","ZCTA5 38311","933","null","238","null",
"8600000US38313","ZCTA5 38313","3182","null","597","null",
"8600000US38315","ZCTA5 38315","3775","null","433","null",
"8600000US38316","ZCTA5 38316","3005","null","325","null",
"8600000US38317","ZCTA5 38317","2331","null","307","null",
"8600000US38318","ZCTA5 38318","463","null","248","null",
"8600000US38320","ZCTA5 38320","10506","null","376","null",
"8600000US38321","ZCTA5 38321","2300","null","441","null",
"8600000US38326","ZCTA5 38326","2554","null","342","null",
"8600000US38327","ZCTA5 38327","431","null","100","null",
"8600000US38328","ZCTA5 38328","793","null","331","null",
"8600000US38329","ZCTA5 38329","3642","null","397","null",
"8600000US38330","ZCTA5 38330","4632","null","467","null",
"8600000US38332","ZCTA5 38332","1326","null","381","null",
"8600000US38333","ZCTA5 38333","161","null","87","null",
"8600000US38334","ZCTA5 38334","2056","null","300","null",
"8600000US38337","ZCTA5 38337","1488","null","183","null",
"8600000US38339","ZCTA5 38339","629","null","198","null",
"8600000US38340","ZCTA5 38340","12510","null","702","null",
"8600000US38341","ZCTA5 38341","2375","null","328","null",
"8600000US38342","ZCTA5 38342","1450","null","260","null",
"8600000US38343","ZCTA5 38343","15413","null","692","null",
"8600000US38344","ZCTA5 38344","7860","null","521","null",
"8600000US38345","ZCTA5 38345","1520","null","412","null",
"8600000US38347","ZCTA5 38347","586","null","331","null",
"8600000US38348","ZCTA5 38348","996","null","230","null",
"8600000US38351","ZCTA5 38351","18459","null","709","null",
"8600000US38352","ZCTA5 38352","644","null","275","null",
"8600000US38355","ZCTA5 38355","6404","null","624","null",
"8600000US38356","ZCTA5 38356","2728","null","484","null",
"8600000US38357","ZCTA5 38357","2762","null","324","null",
"8600000US38358","ZCTA5 38358","12077","null","690","null",
"8600000US38359","ZCTA5 38359","284","null","86","null",
"8600000US38361","ZCTA5 38361","947","null","239","null",
"8600000US38362","ZCTA5 38362","1363","null","495","null",
"8600000US38363","ZCTA5 38363","5291","null","395","null",
"8600000US38365","ZCTA5 38365","0","null","12","null",
"8600000US38366","ZCTA5 38366","1955","null","445","null",
"8600000US38367","ZCTA5 38367","2953","null","303","null",
"8600000US38368","ZCTA5 38368","1901","null","346","null",
"8600000US38369","ZCTA5 38369","1692","null","290","null",
"8600000US38370","ZCTA5 38370","703","null","197","null",
"8600000US38371","ZCTA5 38371","951","null","225","null",
"8600000US38372","ZCTA5 38372","17266","null","482","null",
"8600000US38374","ZCTA5 38374","2140","null","429","null",
"8600000US38375","ZCTA5 38375","8653","null","541","null",
"8600000US38376","ZCTA5 38376","147","null","96","null",
"8600000US38379","ZCTA5 38379","1359","null","241","null",
"8600000US38380","ZCTA5 38380","528","null","163","null",
"8600000US38381","ZCTA5 38381","1690","null","379","null",
"8600000US38382","ZCTA5 38382","8650","null","466","null",
"8600000US38387","ZCTA5 38387","222","null","64","null",
"8600000US38388","ZCTA5 38388","2111","null","527","null",
"8600000US38390","ZCTA5 38390","1016","null","252","null",
"8600000US38391","ZCTA5 38391","1036","null","216","null",
"8600000US38392","ZCTA5 38392","566","null","215","null",
"8600000US38401","ZCTA5 38401","61787","null","1054","null",
"8600000US38425","ZCTA5 38425","3790","null","347","null",
"8600000US38449","ZCTA5 38449","2772","null","342","null",
"8600000US38450","ZCTA5 38450","3089","null","394","null",
"8600000US38451","ZCTA5 38451","4300","null","680","null",
"8600000US38452","ZCTA5 38452","1297","null","349","null",
"8600000US38453","ZCTA5 38453","338","null","174","null",
"8600000US38454","ZCTA5 38454","922","null","316","null",
"8600000US38455","ZCTA5 38455","179","null","111","null",
"8600000US38456","ZCTA5 38456","5165","null","751","null",
"8600000US38457","ZCTA5 38457","669","null","178","null",
"8600000US38459","ZCTA5 38459","296","null","128","null",
"8600000US38460","ZCTA5 38460","1422","null","299","null",
"8600000US38461","ZCTA5 38461","1279","null","429","null",
"8600000US38462","ZCTA5 38462","10281","null","396","null",
"8600000US38463","ZCTA5 38463","2193","null","347","null",
"8600000US38464","ZCTA5 38464","22347","null","799","null",
"8600000US38468","ZCTA5 38468","5604","null","523","null",
"8600000US38469","ZCTA5 38469","4140","null","294","null",
"8600000US38471","ZCTA5 38471","333","null","152","null",
"8600000US38472","ZCTA5 38472","2978","null","405","null",
"8600000US38473","ZCTA5 38473","1198","null","202","null",
"8600000US38474","ZCTA5 38474","8389","null","771","null",
"8600000US38475","ZCTA5 38475","700","null","249","null",
"8600000US38476","ZCTA5 38476","1099","null","427","null",
"8600000US38477","ZCTA5 38477","2717","null","383","null",
"8600000US38478","ZCTA5 38478","17602","null","564","null",
"8600000US38481","ZCTA5 38481","1047","null","151","null",
"8600000US38482","ZCTA5 38482","1635","null","368","null",
"8600000US38483","ZCTA5 38483","5910","null","595","null",
"8600000US38485","ZCTA5 38485","6465","null","557","null",
"8600000US38486","ZCTA5 38486","833","null","233","null",
"8600000US38487","ZCTA5 38487","1044","null","276","null",
"8600000US38488","ZCTA5 38488","2424","null","328","null",
"8600000US38501","ZCTA5 38501","39082","null","1195","null",
"8600000US38504","ZCTA5 38504","722","null","260","null",
"8600000US38505","ZCTA5 38505","2017","null","243","null",
"8600000US38506","ZCTA5 38506","28636","null","1245","null",
"8600000US38541","ZCTA5 38541","1777","null","361","null",
"8600000US38542","ZCTA5 38542","19","null","26","null",
"8600000US38543","ZCTA5 38543","581","null","182","null",
"8600000US38544","ZCTA5 38544","7211","null","625","null",
"8600000US38545","ZCTA5 38545","1751","null","365","null",
"8600000US38547","ZCTA5 38547","1939","null","377","null",
"8600000US38548","ZCTA5 38548","931","null","329","null",
"8600000US38549","ZCTA5 38549","3559","null","367","null",
"8600000US38551","ZCTA5 38551","3993","null","454","null",
"8600000US38552","ZCTA5 38552","157","null","86","null",
"8600000US38553","ZCTA5 38553","2709","null","524","null",
"8600000US38554","ZCTA5 38554","1103","null","260","null",
"8600000US38555","ZCTA5 38555","19661","null","655","null",
"8600000US38556","ZCTA5 38556","11905","null","700","null",
"8600000US38558","ZCTA5 38558","9076","null","557","null",
"8600000US38559","ZCTA5 38559","1260","null","262","null",
"8600000US38560","ZCTA5 38560","1405","null","243","null",
"8600000US38562","ZCTA5 38562","6504","null","499","null",
"8600000US38563","ZCTA5 38563","3410","null","459","null",
"8600000US38564","ZCTA5 38564","439","null","157","null",
"8600000US38565","ZCTA5 38565","1167","null","386","null",
"8600000US38567","ZCTA5 38567","685","null","288","null",
"8600000US38568","ZCTA5 38568","1807","null","238","null",
"8600000US38569","ZCTA5 38569","69","null","48","null",
"8600000US38570","ZCTA5 38570","9325","null","520","null",
"8600000US38571","ZCTA5 38571","14384","null","779","null",
"8600000US38572","ZCTA5 38572","11246","null","690","null",
"8600000US38573","ZCTA5 38573","2028","null","348","null",
"8600000US38574","ZCTA5 38574","8677","null","805","null",
"8600000US38575","ZCTA5 38575","1201","null","301","null",
"8600000US38577","ZCTA5 38577","1485","null","337","null",
"8600000US38578","ZCTA5 38578","142","null","46","null",
"8600000US38579","ZCTA5 38579","1067","null","337","null",
"8600000US38580","ZCTA5 38580","1905","null","389","null",
"8600000US38581","ZCTA5 38581","4105","null","498","null",
"8600000US38582","ZCTA5 38582","1531","null","338","null",
"8600000US38583","ZCTA5 38583","24459","null","474","null",
"8600000US38585","ZCTA5 38585","4020","null","264","null",
"8600000US38587","ZCTA5 38587","1387","null","317","null",
"8600000US38588","ZCTA5 38588","646","null","161","null",
"8600000US38589","ZCTA5 38589","273","null","172","null",
"8600000US38601","ZCTA5 38601","2073","null","513","null",
"8600000US38603","ZCTA5 38603","3071","null","448","null",
"8600000US38606","ZCTA5 38606","15594","null","1049","null",
"8600000US38610","ZCTA5 38610","3078","null","567","null",
"8600000US38611","ZCTA5 38611","15869","null","1038","null",
"8600000US38614","ZCTA5 38614","17812","null","313","null",
"8600000US38617","ZCTA5 38617","695","null","218","null",
"8600000US38618","ZCTA5 38618","12258","null","979","null",
"8600000US38619","ZCTA5 38619","5368","null","968","null",
"8600000US38620","ZCTA5 38620","3571","null","645","null",
"8600000US38621","ZCTA5 38621","1791","null","483","null",
"8600000US38622","ZCTA5 38622","862","null","259","null",
"8600000US38623","ZCTA5 38623","273","null","117","null",
"8600000US38625","ZCTA5 38625","1611","null","611","null",
"8600000US38626","ZCTA5 38626","1009","null","321","null",
"8600000US38627","ZCTA5 38627","1375","null","359","null",
"8600000US38629","ZCTA5 38629","2064","null","535","null",
"8600000US38630","ZCTA5 38630","80","null","52","null",
"8600000US38631","ZCTA5 38631","1477","null","254","null",
"8600000US38632","ZCTA5 38632","27838","null","1040","null",
